4465833,"795 Fifth Avenue, Apt. 39, Upper East Side",40.7652672,-73.9719652
4465844,"795 Fifth Avenue, Apt. 14, Upper East Side",40.7652672,-73.9719652
5201581,"988 Fifth Avenue, Apt. PENTHOUSE, Upper East Side",40.7869778,-73.956131
4465845,"795 Fifth Avenue, Apt. 10, Upper East Side",40.7652672,-73.9719652
3825456,"35 East 76th Street, Apt. 2601-2610, Upper East Side",40.7742972,-73.96299309999999
4465850,"795 Fifth Avenue, Apt. 21, Upper East Side",40.7652672,-73.9719652
5182625,"151 East 58th Street, Apt. PH53W, Upper East Side",40.7615678,-73.967902
5239230,"944 Park Avenue, Apt. 16, Upper East Side",40.7773687,-73.9597024
5113061,"12 East 80th Street, Upper East Side",40.777128,-73.96253600000001
2843445,"225 East 64th Street, Apt. LL, Upper East Side",0,0
5191006,"432 Park Avenue, Apt. 35B, Midtown East",40.7616335,-73.9717988
5199494,"12 East 80th Street, Apt. 1, Upper East Side",40.777128,-73.96253600000001
5158647,"4 West 58th Street, Apt. Floor 10, Central Park South",33.9897733,-118.273956
5161091,"4 West 58th Street, Apt. Floor 11, Central Park South",33.9897733,-118.273956
4568348,"795 Fifth Avenue, Apt. 6, Upper East Side",40.7652672,-73.9719652
5219592,"11 East 36th Street, Apt. 2, Murray Hill",40.749582,-73.9826338
5232506,"135 East 15th Street, Gramercy",40.7345122,-73.9874442
5188218,"356 Bedford Avenue, Apt. COMM A, Williamsburg",40.712209,-73.96305
5206520,"166 East 81st Street, Upper East Side",40.77565,-73.95707800000001
5161121,"4 West 58th Street, Apt. Floor 12, Central Park South",33.9897733,-118.273956
5118730,"157 West 57th Street, Apt. 45C, Midtown West",40.76555889999999,-73.9789918
5161130,"4 West 58th Street, Apt. Floor 13, Central Park South",33.9897733,-118.273956
5145700,"19 West 12th Street, Greenwich Village",40.7351953,-73.99539450000002
5209476,"944 Park Avenue, Apt. 7F, Upper East Side",40.7773687,-73.9597024
5159984,"800A Fifth Avenue, Apt. 205, Upper East Side",40.7656199,-73.971605
5203252,"795 Fifth Avenue, Apt. 16, Upper East Side",40.7652672,-73.9719652
5159367,"56 LEONARD ST, Apt. 39 WEST, Tribeca",40.7178984,-74.00638289999999
5230136,"61 Fifth Avenue, Apt. DUPLEX1, Greenwich Village",40.73508229999999,-73.99388189999999
5231192,"502 Park Avenue, Apt. PH28, Upper East Side",40.7633071,-73.9701458
5233096,"16 Remsen Street, Brooklyn Heights",40.694876,-73.998009
3786252,"111 West 67th Street, Apt. 42A, Upper West Side",40.77469360000001,-73.98134379999999
5203830,"212 West 18th Street, Apt. 9AB, Chelsea/Hudson Yards",40.7412267,-73.99877409999999
5134378,"30 PARK PLACE, Apt. 73A, Tribeca",40.7127831,-74.0090321
3709855,"260 East 67th Street, Apt. B, Upper East Side",40.7655494,-73.96110519999999
3707037,"140 West 12th Street, Apt. 200, West Village",41.2444941,-111.9792455
5123347,"105 East 29th Street, Apt. Ground Flo, Gramercy",0,0
5234255,"40 MERCER ST, Apt. 37, Soho/Nolita",40.7214721,-74.0012684
5214130,"56 LEONARD ST, Apt. 8A EAST, Tribeca",40.7178984,-74.00638289999999
5127060,"40 East 94th Street, Apt. 31D, Carnegie Hill",40.7855606,-73.9546989
5214877,"30 PARK PLACE, Apt. 64B, Tribeca",40.7127831,-74.0090321
5238156,"101 WARREN ST, Apt. 3250, Tribeca",40.7160005,-74.0126088
5203863,"115 East 18th Street, Gramercy",40.7368831,-73.98761379999999
5182471,"4 BEDFORD ST, Greenwich Village",40.7288786,-74.0032227
5243889,"56 LEONARD ST, Apt. 7 EAST, Tribeca",40.7178984,-74.00638289999999
5244061,"860 Fifth Avenue, Apt. 1HJ1 &  1H, Upper East Side",40.7694948,-73.96871039999999
5245083,"250 West Street, Apt. 2D, Tribeca",40.7218524,-74.01115399999999
5241034,"149 Franklin Street, Apt. 3rd floor, Tribeca",40.7190195,-74.00776979999999
5188758,"400 Park Ave South, Apt. 36B, Murray Hill",40.74306869999999,-73.98443449999999
4359775,"13 Gramercy Park South, Apt. 2 FL, Gramercy",40.73773,-73.9869368
3851021,"1 Central Park South, Apt. 1401, Central Park South",40.767434,-73.9811782
5151912,"57 IRVING PLACE, Apt. FL6, Gramercy",40.7363127,-73.9874145
5152919,"56 LEONARD ST, Apt. 26B WEST, Tribeca",40.7178984,-74.00638289999999
4568128,"455 West 20th Street, Apt. Duplex G1, Chelsea/Hudson Yards",0,0
3823656,"80 Riverside Blvd, Apt. PH2B, Upper West Side",40.7751099,-73.99006279999999
5235614,"160 West 12, Apt. 76, West Village",37.7323578,-80.6621874
5234555,"172 East 71st Street, Apt. 2, Upper East Side",40.7691392,-73.9617955
3698041,"109 GREENE ST, Apt. 4A, Soho/Nolita",40.7247329,-73.99985629999999
5173444,"157 West 57th Street, Apt. 43B, Midtown West",40.76555889999999,-73.9789918
5187597,"356 Bedford Avenue, Apt. COMM B, Williamsburg",40.712209,-73.96305
5214121,"30 PARK PLACE, Apt. 61B, Tribeca",40.7127831,-74.0090321
3460688,"1113 York Avenue, Apt. RETAIL, Upper East Side",40.759742,-73.959367
5193090,"10 MADISON SQUARE WEST, Apt. 5G, Flatiron",40.7427673,-73.9893285
5185678,"5 East 16th Street, Apt. 7, Flatiron",40.7372171,-73.9918362
5129790,"181 East 64th Street, Upper East Side",40.765127,-73.964753
5140846,"28 Laight Street, Apt. 6E, Tribeca",40.7221869,-74.0069829
5237751,"9 GAY ST, Greenwich Village",40.7334416,-74.00035299999999
5219663,"45 East 22nd Street, Apt. 42B, Flatiron",40.7399733,-73.9873258
5241008,"1050 Fifth Avenue, Apt. Office 2, Upper East Side",40.7816743,-73.9600313
5229023,"414 Dean Street, Park Slope",40.6823223,-73.9775532
5224637,"310 East 69th Street, Upper East Side",40.766519,-73.95947
5211480,"330 East 38th Street, Apt. 46MNO, Murray Hill",40.7462466,-73.9725283
5239763,"545 West 20th Street, Apt. PHA, Chelsea/Hudson Yards",0,0
5184028,"31 West 11th Street, Apt. 6A, Greenwich Village",40.7347533,-73.99619740000001
5192312,"140 East 63rd Street, Apt. 11C, Upper East Side",40.7644128,-73.9662085
3786103,"10 West End Avenue, Apt. 14B, Upper West Side",40.7718474,-73.990027
5123014,"14 East 4th Street, Apt. 509, Greenwich Village",40.7280115,-73.9938714
5209108,"56 LEONARD ST, Apt. 35A EAST, Tribeca",40.7178984,-74.00638289999999
5126223,"340 West 57th Street, Apt. 3ABC, Midtown West",40.767258,-73.98467099999999
5122392,"2 CORNELIA ST, Apt. 1004-05, Greenwich Village",40.7315806,-74.0014486
5215258,"520 West 28th Street, Apt. 14, Chelsea/Hudson Yards",40.7511711,-74.00271
5230792,"55 East 86th Street, Apt. 9B, Carnegie Hill",40.7808597,-73.9582116
5114994,"118 Amity Street, Cobble Hill",40.6892469,-73.9964858
5161090,"1 Central Park West, Apt. 42B, Upper West Side",40.7691199,-73.98155820000001
3709854,"260 East 67th Street, Apt. A, Upper East Side",40.7655494,-73.96110519999999
3810603,"551 West 21st Street, Apt. 6B, Chelsea/Hudson Yards",40.7474895,-74.0071005
4056678,"70 PINE ST, Financial District",37.792644,-122.3985931
5201095,"141 East 88th Street, Apt. 5G, Carnegie Hill",40.7808106,-73.9542538
5245682,"15 Central Park West, Apt. 24F, Upper West Side",40.76977979999999,-73.9810253
5218827,"45 East 22nd Street, Apt. 28A, Flatiron",40.7399733,-73.9873258
3792292,"200 East 90th Street, Apt. 10EF, Upper East Side",40.7810682,-73.9519127
5173631,"110 East 71st Street, Apt. 4THFL, Upper East Side",40.7700805,-73.96384309999999
5149195,"28 East 10th Street, Apt. 8A, Greenwich Village",40.73241429999999,-73.99364369999999
5229024,"527 Hicks Street, Apt. 1, Carroll Gardens",40.6850498,-74.0006444
4056672,"70 PINE ST, Apt. PH5902, Financial District",40.7064289,-74.00765679999999
4029042,"346 Park Ave South, Apt. 3A, Flatiron",40.7417313,-73.9855977
5114338,"123 Third Avenue, Apt. PH17, Greenwich Village",40.7329664,-73.9869729
5207344,"48 MERCER ST, Apt. 6W, Soho/Nolita",40.7216615,-74.0009717
5183848,"50 WOOSTER ST, Apt. 2NR, Soho/Nolita",40.7224457,-74.0023132
5230020,"129 Lafayette Street, Apt. 8C, Soho/Nolita",40.7189393,-73.9998217
5227508,"40 MERCER ST, Apt. 27, Soho/Nolita",40.7214721,-74.0012684
5228252,"51 Jay Street, Apt. PHD, DUMBO/Vinegar Hill",0,0
5200837,"35-37 NORTH MOORE, Apt. 3B, Tribeca",40.7200069,-74.0078736
5097855,"721 Fifth Avenue, Apt. 30G, Midtown East",40.76230899999999,-73.9739779
5076268,"40 East 75th Street, Apt. 5-PH, Upper East Side",0,0
5076329,"20 East End Avenue, Apt. 5C, Upper East Side",40.7714223,-73.9479297
5113959,"1 Central Park West, Apt. 29G, Upper West Side",40.7691199,-73.98155820000001
3923892,"421 HUDSON ST, Apt. 620, West Village",40.7298841,-74.0072519
3841082,"101 WARREN ST, Apt. 5K, Tribeca",40.7160005,-74.0126088
5136396,"63 West 17th Street, Apt. 9A, Chelsea/Hudson Yards",40.7393092,-73.994929
5238635,"117 East 24th Street, Apt. 9, Gramercy",40.7406616,-73.9848743
5187598,"356 Bedford Avenue, Apt. COMM C, Williamsburg",40.712209,-73.96305
5192187,"110 Riverside Drive, Apt. 16A, Upper West Side",40.7877039,-73.9806073
5196485,"166 Duane Street, Apt. 6C, Tribeca",40.7167637,-74.0094459
5222747,"23 Beekman Place, Apt. PH, Beekman",40.7538065,-73.96464019999999
5236037,"502 Park Avenue, Apt. 11B, Upper East Side",40.7633071,-73.9701458
5203956,"404 Park Ave South, Apt. 14C, Gramercy",40.7436158,-73.9842195
5176873,"116 East 91st Street, Apt. 3-4, Upper East Side",40.7828429,-73.9541244
5164915,"103 Fifth Avenue, Apt. 5 FL, Flatiron",40.7381152,-73.9917091
5208029,"157 West 57th Street, Apt. 34A, Midtown West",40.76555889999999,-73.9789918
5175765,"7 HUBERT ST, Apt. 5B, Tribeca",40.721181,-74.0087798
5208686,"45 East 22nd Street, Apt. 26B, Flatiron",40.7399733,-73.9873258
5215081,"515 Broadway, Apt. 2ARF, Soho/Nolita",40.7227148,-73.9993678
5241858,"126 West 22nd Street, Apt. 9N, Chelsea/Hudson Yards",40.7425969,-73.9945099
5128029,"236 North 12th Street, Apt. Comm, Williamsburg",40.7191413,-73.9528119
5202808,"20 Henry Street, Apt. PH2S, Brooklyn Heights",40.700295,-73.9918598
5182627,"12 West 17th Street, Apt. 9THFLOOR, Flatiron",40.7381258,-73.9932499
5129026,"60 Riverside Blvd, Apt. 2701, Upper West Side",40.7745737,-73.99097859999999
5136419,"330 East 75th Street, Apt. 27BC, Upper East Side",40.7697707,-73.9549916
5208806,"444 East 57th Street, Apt. 8E, Sutton Area",40.7573837,-73.96145039999999
5208407,"333 RECTOR PLACE, Apt. 606, Battery Park City",40.7096944,-74.0173131
5217150,"1 Central Park South, Apt. 1807, Central Park South",40.7648586,-73.9749154
5187676,"37 WARREN ST, Apt. 7C, Tribeca",40.7142858,-74.0087434
5170658,"1965 Broadway, Apt. 14A, Upper West Side",40.774544,-73.98259399999999
5171204,"203 East 13th Street, Apt. 2AB, East Village",40.7325867,-73.9872809
4672030,"40 Bond Street, Apt. 6D, Greenwich Village",40.7263229,-73.9930244
5193859,"220 East 72nd Street, Apt. 27B, Upper East Side",40.7690254,-73.959718
5220429,"30 West Street, Apt. 17F, Battery Park City",40.7063063,-74.0170784
5217119,"30 PARK PLACE, Apt. 51B, Tribeca",40.7127831,-74.0090321
5217130,"30 PARK PLACE, Apt. 50B, Tribeca",40.7127831,-74.0090321
5136422,"346 Park Ave South, Apt. 4 B/C, Flatiron",40.7417127,-73.9855437
5106061,"1405 Fifth Avenue, Apt. Commercial, East Harlem",0,0
3845640,"1 Central Park South, Apt. 1010, Central Park South",40.7828647,-73.9653551
3839802,"151 East 85th Street, Apt. 8F, Upper East Side",40.7787889,-73.9556509
5191227,"800 Fifth Avenue, Apt. 10C, Upper East Side",40.7656117,-73.9715995
5195440,"148 GREENE ST, Apt. 9, Soho/Nolita",40.7259161,-73.9985876
5219133,"455 West 20th Street, Apt. 2A, Chelsea/Hudson Yards",40.74558589999999,-74.00438369999999
5247626,"360 Furman Street, Apt. 214, Brooklyn Heights",40.6934857,-73.9996652
4295789,"1035 Fifth Avenue, Apt. Easterly O, Upper East Side",40.780604,-73.9608315
5100064,"205 West 76th Street, Apt. 7F, Upper West Side",40.78161559999999,-73.9802945
5139608,"363 Bleecker Street, Apt. Store, West Village",40.7350094,-74.0046595
5218246,"1 Grand Army Plaza, Apt. 7J, Prospect Heights",40.6735587,-73.9684194
5211361,"923 Fifth Avenue, Apt. 2F, Upper East Side",40.7731666,-73.9660128
5222377,"34 North 7th Street, Apt. PH1A, Williamsburg",40.7205817,-73.9623624
5152838,"845 United Nations Plaza, Apt. 63C, Midtown East",40.7525281,-73.9676949
5196120,"187 Vanderbilt Avenue, Apt. 1, Fort Greene",40.692433,-73.969449
5200971,"43 Charles Street, Apt. 3F, West Village",41.11979729999999,-73.37260429999999
5211383,"91 Crosby Street, Apt. 4-FLR, Soho/Nolita",0,0
5225096,"205 East 85th Street, Apt. 17C, Upper East Side",40.7780518,-73.9537742
5119851,"200 East 66th Street, Apt. A1901, Upper East Side",40.7654964,-73.9631442
5221536,"310 East 9th Street, Apt. 3, East Village",40.7288045,-73.98675
5193841,"350 East 79th Street, Apt. 18-B, Upper East Side",40.7722841,-73.953306
5155068,"9 East 62nd Street, Apt. 4TH FLOOR, Upper East Side",40.7659724,-73.9706908
5220918,"166 Perry Street, Apt. 4B, West Village",40.7344647,-74.0093605
5191145,"300 East 56th Street, Apt. 20K, Sutton Area",40.7583629,-73.9651514
5123848,"417 West 246th Street, Riverdale",40.8939538,-73.904378
5215293,"587 3rd Street, Park Slope",40.669285,-73.975404
5232387,"24 East 35th Street, Apt. 2, Murray Hill",40.748016,-73.9819949
5243891,"360 Furman Street, Apt. 326, Brooklyn Heights",40.6934857,-73.9996652
5150927,"181 East 90th Street, Apt. 12A, Upper East Side",40.7816946,-73.9522581
5192988,"30 West Street, Apt. 9F, Battery Park City",40.7063063,-74.0170784
5220716,"34 West 22nd Street, Apt. 5th Fl, Flatiron",40.74143,-73.9920616
3840604,"305 Second Avenue, Apt. 1F, Gramercy",40.73472659999999,-73.9836328
5139597,"232 East 50th Street, Apt. 1, Midtown East",40.75510269999999,-73.969549
5161173,"1 MORTON SQUARE, Apt. 4E WEST, West Village",40.730959,-74.0100329
5192762,"11 East 29th Street, Apt. 46A, Murray Hill",40.7450704,-73.9855674
5229272,"416 3rd Street, Apt. 1, Park Slope",40.6761111,-73.9902778
5240759,"11 East 29th Street, Apt. 44A, Murray Hill",40.7450704,-73.9855674
5140686,"15 West 55th Street, Apt. 5B, Midtown West",40.7622211,-73.97570639999999
5175168,"530 10th Street, Park Slope",40.666343,-73.982579
5204477,"111 WOOSTER ST, Apt. 6C, Soho/Nolita",40.72482720000001,-74.00076890000001
5236008,"259 Bowery, Apt. 5, Lower East Side",40.7232141,-73.99254210000001
5228534,"265 Wythe Avenue, Apt. PH, Williamsburg",0,0
5211349,"91 Crosby Street, Apt. 2-FLR, Soho/Nolita",0,0
5192216,"70 CHARLTON ST, Apt. 11F, Soho/Nolita",40.72699799999999,-74.0063103
5184323,"1 MORTON SQUARE, Apt. 4D EAST, West Village",40.730959,-74.0100329
5178267,"250 East 54th Street, Apt. 37D, Midtown East",40.7573349,-73.9671398
5153087,"43 Charles Street, Apt. 3F, West Village",41.11979729999999,-73.37260429999999
5156042,"260 Garfield Place, Apt. Triplex, Park Slope",0,0
5209221,"170 John Street, Apt. 3/4E, Financial District",40.7059326,-74.00425229999999
5239972,"20 East 68th Street, Apt. 16B, Upper East Side",40.76919609999999,-73.96770839999999
5238762,"205 East 85th Street, Apt. 17U, Upper East Side",40.7780518,-73.9537742
5235640,"624 6th Street, Apt. 1, Park Slope",24.7712579,121.0130405
5236712,"1 West End Avenue, Apt. 17F, Upper West Side",40.7714442,-73.9894047
5193836,"205 East 59th Street, Apt. 703, Upper East Side",40.7615192,-73.9661253
5180125,"200 West 67th Street, Apt. 15G, Upper West Side",40.7755735,-73.9845972
5196149,"225 Fifth Avenue, Apt. 8S, Flatiron",40.7435938,-73.9875777
5177022,"166 West 18th Street, Apt. 8A, Chelsea/Hudson Yards",40.7407499,-73.9976009
5143016,"461 Broome Street, Apt. 4FL, Soho/Nolita",40.7222249,-74.0012177
5173596,"79-81 White Street, Apt. PH6W, Tribeca",40.71750249999999,-74.0024136
5166007,"101 WARREN ST, Apt. 2130, Tribeca",40.7160005,-74.0126088
5167589,"200 East 65th Street, Apt. 20FG, Upper East Side",40.765047,-73.963803
5108345,"12 East 68th Street, Apt. GF, Upper East Side",0,0
4465606,"33 West 56th Street, Apt. 5E, Midtown West",40.763252,-73.9761292
5234662,"1 MORTON SQUARE, Apt. 9-CE, West Village",40.730959,-74.0100329
5239650,"171 West 12th Street, Apt. 4-B, Greenwich Village",40.7369903,-74.0001242
5245440,"255 East 74th Street, Apt. 14B, Upper East Side",40.7703626,-73.9576858
5173508,"25 MURRAY ST, Apt. PH10E, Tribeca",40.71386340000001,-74.00839669999999
5232389,"24 East 35th Street, Apt. 3, Murray Hill",40.748016,-73.9819949
5213641,"7 WORTH ST, Apt. 4W, Tribeca",40.7181917,-74.008153
5181527,"38 West 26th Street, Apt. 7A, Flatiron",40.7442852,-73.9907407
5193829,"245 East 58th Street, Apt. 29-A, Midtown East",40.7602536,-73.9649024
5194756,"529 West 42nd Street, Apt. 1G, Clinton",40.7605199,-73.9967901
5196970,"15 UNION SQUARE WEST, Apt. 2B, Flatiron",40.7358844,-73.99167589999999
5205651,"263 Ninth Avenue, Apt. 9E, Chelsea/Hudson Yards",40.7483505,-74.0003716
5205800,"250 East 53rd Street, Apt. 3002, Midtown East",40.7567573,-73.9675341
5166095,"203 West 90th Street, Apt. 7B, Upper West Side",40.7905988,-73.9733796
5170137,"225 Fifth Avenue, Apt. 2B, Flatiron",40.7435938,-73.9875777
5143449,"403 Clermont Avenue, Apt. TRIPLEX, Fort Greene",0,0
3831683,"200 East 66th Street, Apt. C501, Upper East Side",40.7654964,-73.9631442
5211227,"274 West 12th Street, Apt. PH, West Village",40.7372495,-74.0094396
5214370,"200 East 66th Street, Apt. D701, Upper East Side",40.7654964,-73.9631442
5217388,"236 West 26th Street, Apt. 10NW, Chelsea/Hudson Yards",40.7465086,-73.99598739999999
5210267,"14 East 4th Street, Apt. 813, Greenwich Village",40.7280115,-73.9938714
5189194,"130 West 30th Street, Apt. 6C, Chelsea/Hudson Yards",40.7476862,-73.9911355
5238882,"20 Fifth Avenue, Apt. 6C, Greenwich Village",40.732785,-73.9963495
5165190,"45 East 72nd Street, Apt. 15C, Upper East Side",40.7716775,-73.9645603
5212294,"1080 Madison Avenue, Apt. 14A, Upper East Side",40.7779148,-73.9611663
5219455,"252 Seventh Avenue, Apt. 12G, Chelsea/Hudson Yards",40.7452044,-73.9950839
5168053,"56 LEONARD ST, Apt. 12A EAST, Tribeca",40.7178984,-74.00638289999999
4056676,"70 PINE ST, Apt. PH5703, Financial District",40.7064289,-74.00765679999999
5174396,"8 West 86th Street, Apt. Ground Flo, Upper West Side",0,0
5146509,"115 SOUTH ST, Apt. PH, Financial District",0,0
5141813,"2 River Terrace, Apt. 3S, Battery Park City",40.7155089,-74.01634849999999
5149404,"277 Clermont Avenue, Fort Greene",40.68913149999999,-73.9697661
5149447,"222 Central Park South, Apt. 3, Central Park South",40.7672835,-73.9804221
5191226,"800 Fifth Avenue, Apt. 22B, Upper East Side",40.7656117,-73.9715995
5191336,"126 Waverly Place, Apt. 2E, Greenwich Village",40.73266820000001,-73.9999112
5208061,"111 WOOSTER ST, Apt. 5C, Soho/Nolita",40.72482720000001,-74.00076890000001
5232298,"1 Central Park South, Apt. 608, Central Park South",40.767434,-73.9811782
5234613,"241 West 4th Street, Apt. PFT, West Village",0,0
5191889,"650 West End Avenue, Apt. 10C, Upper West Side",43.0437887,-76.1584324
5163290,"800A Fifth Avenue, Apt. 201, Upper East Side",40.7656199,-73.971605
5181091,"400 East 51st Street, Apt. 18B, Midtown East",40.754198,-73.96556939999999
5203214,"45 CHRISTOPHER ST, Apt. 4B, Greenwich Village",40.7339499,-74.0018111
5229997,"25 MURRAY ST, Apt. 2G, Tribeca",40.71386340000001,-74.00839669999999
5210463,"150 COLUMBUS AVE, Apt. 11F, Upper West Side",40.7740117,-73.98169279999999
5245344,"1 West End Avenue, Apt. 8G, Upper West Side",40.7720223,-73.99058819999999
5220416,"1163 Myrtle Avenue, Apt. STOREFRONT, Bushwick",0,0
5224777,"40 East 94th Street, Apt. 28G, Carnegie Hill",40.7855606,-73.9546989
5231209,"1049 Fifth Avenue, Apt. 6B, Carnegie Hill",40.78138390000001,-73.9605248
5246663,"134 West 26th Street, Apt. 4NE, Chelsea/Hudson Yards",40.7453297,-73.9929523
5173739,"35 Bethune Street, Apt. 5B, West Village",40.7367848,-74.00765670000001
5218087,"304 Lafayette Avenue, Apt. Triplex, Clinton Hill",0,0
5244108,"40 BROAD ST, Apt. PH3F, Financial District",40.7060375,-74.0117772
5169160,"563 7th Street, Apt. 1, Park Slope",33.5874772,-112.0638282
5182467,"270 West 17th Street, Apt. 19C, Chelsea/Hudson Yards",40.7413757,-74.0008702
3801430,"1035 Third Avenue, Apt. D, Upper East Side",40.7629266,-73.96516439999999
5203807,"330 East 38th Street, Apt. 37FG, Murray Hill",40.7462466,-73.9725283
5203631,"425 West W 50TH ST, Apt. 14D, Clinton",40.764356,-73.99013699999999
5206345,"130 West 19th Street, Apt. 5D, Chelsea/Hudson Yards",40.7409309,-73.9962012
5191777,"130 West 19th Street, Apt. 5D, Chelsea/Hudson Yards",40.7409309,-73.9962012
5191233,"800 Fifth Avenue, Apt. 11E, Upper East Side",40.7656117,-73.9715995
5215999,"25 MURRAY ST, Apt. 4J, Tribeca",40.71386340000001,-74.00839669999999
5191220,"160 West 62nd Street, Apt. 22G, Upper West Side",40.7720756,-73.9861447
5183985,"444 West 19th Street, Apt. 305, Chelsea/Hudson Yards",40.7446233,-74.0050629
5205097,"70 Little West Street, Apt. 19G, Battery Park City",40.706965,-74.01695529999999
3836600,"705 Driggs Avenue, Williamsburg",40.7134855,-73.9598649
3488478,"115 East 69th Street, Apt. Part 5th F, Upper East Side",0,0
5163375,"146 West 57th Street, Apt. 34A, Midtown West",40.7648614,-73.9792586
5172388,"272 West 107th Street, Apt. 4D, Upper West Side",40.80178,-73.9673967
5170913,"101 WALL ST, Apt. 20A, Financial District",40.7046828,-74.00728939999999
5171731,"20 West 64th Street, Apt. 26R, Upper West Side",40.7715807,-73.9811807
5134722,"380 RECTOR PLACE, Apt. 23h, Battery Park City",40.70924,-74.0180757
5224984,"331 West 19th Street, Apt. GARDEN, Chelsea/Hudson Yards",40.743539,-74.001368
5238966,"255 East 74th Street, Apt. 5/6E, Upper East Side",40.7703626,-73.9576858
5235255,"721 Fifth Avenue, Apt. 33F, Midtown East",40.76230899999999,-73.9739779
5172730,"30 East 9th Street, Apt. 5G, Greenwich Village",40.73180259999999,-73.9939553
5240050,"282 ELEVENTH AVE, Apt. 3204, Chelsea/Hudson Yards",40.7522422,-74.004166
5171899,"251 West 98th Street, Apt. 4A, Upper West Side",40.7964405,-73.9714719
5205472,"36 DOMINICK ST, Apt. 3, Soho/Nolita",40.7249066,-74.0067997
5186716,"1 Central Park South, Apt. 1508, Central Park South",40.7648586,-73.9749154
5179155,"275 West 96th Street, Apt. 21A, Upper West Side",40.795168,-73.9720177
5128028,"256 West 10th Street, Apt. 5A, West Village",40.734352,-74.00105500000001
5131200,"230 Central Park South, Apt. 2D, Central Park South",40.767434,-73.9811782
3692681,"150 Montague Street, Apt. 2, Brooklyn Heights",40.69433859999999,-73.99330669999999
5237061,"98 Noble Street, Greenpoint",40.7283477,-73.9568194
